   0.0000000000000000        10.061148632539163        0.0000000000000000     
   2.8346664184167794       -4.8505705068810157       0.10000000000000001     
  -264.75752712782815       -433.00520111120107       0.20000000000000001     
  -264.66159422135991       -432.90529895342871       0.30000000000000004     
  -264.66059506194119       -432.90393945729357       0.40000000000000002     
  -264.66036093998298       -432.90359839770321       0.50000000000000000     
  -264.66026086769733       -432.90344797928401       0.59999999999999998     
  -264.66020591001700       -432.90336387357445       0.69999999999999996     
  -264.66017129607127       -432.90331027939663       0.79999999999999993     
  -264.66014753160312       -432.90327318136104       0.89999999999999991     
  -264.66013022050799       -432.90324599318262       0.99999999999999989     
  -264.66011705422034       -432.90322521791825        1.0999999999999999     
  -264.66010670607500       -432.90320882880667        1.2000000000000000     
  -264.66009836016661       -432.90319557088725        1.3000000000000000     
  -264.66009148742671       -432.90318462585975        1.4000000000000001     
  -264.66008572989102       -432.90317543750155        1.5000000000000002     
  -264.66008083676775       -432.90316761459189        1.6000000000000003     
  -264.66007662715532       -432.90316087398600        1.7000000000000004     
  -264.66007296729975       -432.90315500572393        1.8000000000000005     
  -264.66006975618478       -432.90314985083091        1.9000000000000006     
  -264.66006691609903       -432.90314528673304        2.0000000000000004     
  -264.66006438628563       -432.90314121740664        2.1000000000000005     
  -264.66006211855978       -432.90313756656116        2.2000000000000006     
  -264.66006007421839       -432.90313427281927        2.3000000000000007     
  -264.66005822181813       -432.90313128624371        2.4000000000000008     
  -264.66005653555010       -432.90312856579112        2.5000000000000009     
  -264.66005499403241       -432.90312607741703        2.6000000000000010     
  -264.66005357940020       -432.90312379264509        2.7000000000000011     
  -264.66005227661134       -432.90312168747386        2.8000000000000012     
  -264.66005107291033       -432.90311974153104        2.9000000000000012     
  -264.66004995740974       -432.90311793741273        3.0000000000000013     
  -264.66004892076035       -432.90311626016177        3.1000000000000014     
  -264.66004795488902       -432.90311469685258        3.2000000000000015     
  -264.66004705278795       -432.90311323625747        3.3000000000000016     
  -264.66004620834480       -432.90311186857679        3.4000000000000017     
  -264.66004541620407       -432.90311058521894        3.5000000000000018     
  -264.66004467165340       -432.90310937861977        3.6000000000000019     
  -264.66004397052996       -432.90310824209354        3.7000000000000020     
  -264.66004330914257       -432.90310716970885        3.8000000000000020     
  -264.66004268420681       -432.90310615618540        3.9000000000000021     
  -264.66004209279049       -432.90310519680696        4.0000000000000018     
  -264.66004153226766       -432.90310428734790        4.1000000000000014     
  -264.66004100027953       -432.90310342401114        4.2000000000000011     
  -264.66004049470160       -432.90310260337520        4.3000000000000007     
  -264.66004001361500       -432.90310182234873        4.4000000000000004     
  -264.66003955528248       -432.90310107813184        4.5000000000000000     
  -264.66003911812714       -432.90310036818238        4.5999999999999996     
  -264.66003870071461       -432.90309969018693        4.6999999999999993     
  -264.66003830173707       -432.90309904203588        4.7999999999999989     
  -264.66003791999981       -432.90309842180119        4.8999999999999986     
  -264.66003755440903       -432.90309782771743        4.9999999999999982     
  -264.66003720396168       -432.90309725816491        5.0999999999999979     
  -264.66003686773604       -432.90309671165500        5.1999999999999975     
  -264.66003654488367       -432.90309618681715        5.2999999999999972     
  -264.66003623462228       -432.90309568238740        5.3999999999999968     
  -264.66003593622952       -432.90309519719813        5.4999999999999964     
  -264.66003564903713       -432.90309473016919        5.5999999999999961     
  -264.66003537242619       -432.90309428029974        5.6999999999999957     
  -264.66003510582254       -432.90309384666119        5.7999999999999954     
  -264.66003484869276       -432.90309342839072        5.8999999999999950     
  -264.66003460054071       -432.90309302468563        5.9999999999999947     
  -264.66003436090432       -432.90309263479816        6.0999999999999943     
  -264.66003412935265       -432.90309225803088        6.1999999999999940     
  -264.66003390548337       -432.90309189373249        6.2999999999999936     
  -264.66003368892046       -432.90309154129415        6.3999999999999932     
  -264.66003347931195       -432.90309120014592        6.4999999999999929     
  -264.66003327632819       -432.90309086975390        6.5999999999999925     
  -264.66003307966002       -432.90309054961727        6.6999999999999922     
  -264.66003288901720       -432.90309023926591        6.7999999999999918     
  -264.66003270412705       -432.90308993825789        6.8999999999999915     
  -264.66003252473303       -432.90308964617759        6.9999999999999911     
  -264.66003235059367       -432.90308936263358        7.0999999999999908     
  -264.66003218148148       -432.90308908725711        7.1999999999999904     
  -264.66003201718189       -432.90308881970026        7.2999999999999901     
  -264.66003185749230       -432.90308855963463        7.3999999999999897     
  -264.66003170222137       -432.90308830674996        7.4999999999999893     
  -264.66003155118830       -432.90308806075291        7.5999999999999890     
  -264.66003140422185       -432.90308782136583        7.6999999999999886     
  -264.66003126115999       -432.90308758832589        7.7999999999999883     
  -264.66003112184916       -432.90308736138394        7.8999999999999879     
  -264.66003098614374       -432.90308714030374        7.9999999999999876     
  -264.66003085390560       -432.90308692486104        8.0999999999999872     
  -264.66003072500348       -432.90308671484297        8.1999999999999869     
  -264.66003059931273       -432.90308651004716        8.2999999999999865     
  -264.66003047671484       -432.90308631028125        8.3999999999999861     
  -264.66003035709707       -432.90308611536221        8.4999999999999858     
  -264.66003024035200       -432.90308592511576        8.5999999999999854     
  -264.66003012637742       -432.90308573937585        8.6999999999999851     
  -264.66003001507590       -432.90308555798424        8.7999999999999847     
  -264.66002990635445       -432.90308538079000        8.8999999999999844     
  -264.66002980012439       -432.90308520764910        8.9999999999999840     
  -264.66002969630108       -432.90308503842402        9.0999999999999837     
  -264.66002959480363       -432.90308487298347        9.1999999999999833     
  -264.66002949555474       -432.90308471120181        9.2999999999999829     
  -264.66002939848050       -432.90308455295906        9.3999999999999826     
  -264.66002930351027       -432.90308439814032        9.4999999999999822     
  -264.66002921057634       -432.90308424663567        9.5999999999999819     
  -264.66002911961391       -432.90308409833983        9.6999999999999815     
  -264.66002903056091       -432.90308395315196        9.7999999999999812     
  -264.66002894335782       -432.90308381097532        9.8999999999999808     
  -264.66002885794762       -432.90308367171718        9.9999999999999805     
  -264.66002877427559       -432.90308353528860        10.099999999999980     
  -264.66002869228919       -432.90308340160425        10.199999999999980     
  -264.66002861193800       -432.90308327058210        10.299999999999979     
  -264.66002853317360       -432.90308314214349        10.399999999999979     
  -264.66002845594943       -432.90308301621269        10.499999999999979     
  -264.66002838022075       -432.90308289271695        10.599999999999978     
  -264.66002830594454       -432.90308277158636        10.699999999999978     
  -264.66002823307934       -432.90308265275360        10.799999999999978     
  -264.66002816158544       -432.90308253615393        10.899999999999977     
  -264.66002809142441       -432.90308242172495        10.999999999999977     
  -264.66002802255935       -432.90308230940661        11.099999999999977     
  -264.66002795495467       -432.90308219914107        11.199999999999976     
  -264.66002788857611       -432.90308209087254        11.299999999999976     
  -264.66002782339058       -432.90308198454727        11.399999999999975     
  -264.66002775936619       -432.90308188011340        11.499999999999975     
  -264.66002769647224       -432.90308177752092        11.599999999999975     
  -264.66002763467901       -432.90308167672157        11.699999999999974     
  -264.66002757395790       -432.90308157766867        11.799999999999974     
  -264.66002751428124       -432.90308148031733        11.899999999999974     
  -264.66002745562230       -432.90308138462399        11.999999999999973     
  -264.66002739795522       -432.90308129054671        12.099999999999973     
  -264.66002734125510       -432.90308119804484        12.199999999999973     
