  0.47033999999999998        250000.00000000000        117585.00000000000        0.0000000000000000     
   21.049340921457972        79358.089859055763        1670435.4883189613        5.0000000000000003E-002
   35.127987118607884        79354.742007412773        2787572.3550368478       0.10000000000000001     
   49.210148080554724        79353.660341259281        3905005.3761274121       0.15000000000000002     
   63.293473477378797        79353.135452300019        5022535.5740969982       0.20000000000000001     
   77.377323143531839        79352.826985609208        6140109.3360182568       0.25000000000000000     
   91.461452175212557        79352.624347641424        7257706.2567494139       0.29999999999999999     
   105.54574701706882        79352.481174134169        8375316.9031818807       0.34999999999999998     
   119.63014796339247        79352.374686837982        9492936.3250329867       0.39999999999999997     
   133.71462069238686        79352.292407582878        10610561.680351313       0.44999999999999996     
   147.79914411067014        79352.226934191393        11728191.224149154       0.49999999999999994     
   161.88370456248649        79352.173600157694        12845823.827479068       0.54999999999999993     
   175.96829283075849        79352.129318794658        13963458.728713874       0.59999999999999998     
   190.05290247796472        79352.091967339627        15081095.396091286       0.65000000000000002     
   204.13752887768425        79352.060038169802        16198733.447545622       0.70000000000000007     
   218.22216862358175        79352.032431158674        17316372.601816237       0.75000000000000011     
   232.30681915494210        79352.008324781360        18434012.647486445       0.80000000000000016     
   246.39147851167172        79351.987093212214        19551653.422735650       0.85000000000000020     
   260.47614516948954        79351.968251350569        20669294.801723517       0.90000000000000024     
   274.56081792633540        79351.951417385731        21786936.685208257       0.95000000000000029     
   288.64549582238425        79351.936286704193        22904578.993941978        1.0000000000000002     
   302.73017808264029        79351.922613323914        24022221.663931441        1.0500000000000003     
   316.81486407503053        79351.910196439378        25139864.642978970        1.1000000000000003     
   330.89955327933882        79351.898870508128        26257507.888118409        1.1500000000000004     
   344.98424526385543        79351.888497837586        27375151.363688111        1.2000000000000004     
   359.06893966760259        79351.878962966046        28492795.039864160        1.2500000000000004     
   373.15363618664782        79351.870168351132        29610438.891531009        1.3000000000000005     
   387.23833456345301        79351.862031023993        30728082.897402633        1.3500000000000005     
   401.32303457850520        79351.854479966016        31845727.039331913        1.4000000000000006     
   415.40773604368019        79351.847454032439        32963371.301763084        1.4500000000000006     
   429.49243879693739        79351.840900294323        34081015.671293974        1.5000000000000007     
   443.57714269804478        79351.834772703616        35198660.136323221        1.5500000000000007     
   457.66184762511045        79351.829031010377        36316304.686764084        1.6000000000000008     
   471.74655347174814        79351.823639878174        37433949.313810520        1.6500000000000008     
   485.83126014474749        79351.818568156508        38551594.009744845        1.7000000000000008     
   499.91596756214710        79351.813788279047        39669238.767778844        1.7500000000000009     
   514.00067565163226        79351.809275762425        40786883.581921346        1.8000000000000009     
   528.08538434919558        79351.805008787196        41904528.446867809        1.8500000000000010     
   542.17009359801182        79351.800967845003        43022173.357907332        1.9000000000000010     
   556.25480334748829        79351.797135440560        44139818.310844272        1.9500000000000011     
   570.33951355246006        79351.793495838632        45257463.301931873        2.0000000000000009     
   584.42422417250486        79351.790034848033        46375108.327815562        2.0500000000000007     
   598.50893517135751        79351.786739636824        47492753.385484681        2.1000000000000005     
   612.59364651640817        79351.783598573427        48610398.472231008        2.1500000000000004     
   626.67835817826915        79351.780601089442        49728043.585612960        2.2000000000000002     
   640.76307013040287        79351.777737560900        50845688.723424874        2.2500000000000000     
   654.84778234879695        79351.774999205125        51963333.883670188        2.2999999999999998     
   668.93249481168391        79351.772377990739        53080979.064538211        2.3499999999999996     
   683.01720749929575        79351.769866558971        54198624.264383875        2.3999999999999995     
   697.10192039364949        79351.767458154762        55316269.481709987        2.4499999999999993     
   711.18663347835945        79351.765146566104        56433914.715151764        2.4999999999999991     
   725.27134673847195        79351.762926070500        57551559.963463098        2.5499999999999989     
   739.35606016031977        79351.760791387729        58669205.225504570        2.5999999999999988     
   753.44077373139396        79351.758737637836        59786850.500232756        2.6499999999999986     
   767.52548744022988        79351.756760304066        60904495.786690935        2.6999999999999984     
   781.61020127630616        79351.754855199557        62022141.084000632        2.7499999999999982     
   795.69491522995543        79351.753018437827        63139786.391354248        2.7999999999999980     
   809.77962929228374        79351.751246406304        64257431.708008409        2.8499999999999979     
   823.86434345509986        79351.749535742565        65375077.033278070        2.8999999999999977     
   837.94905771085132        79351.747883313161        66492722.366531305        2.9499999999999975     
   852.03377205256686        79351.746286194379        67610367.707184464        2.9999999999999973     
   866.11848647380589        79351.744741654955        68728013.054697976        3.0499999999999972     
   880.20320096861144        79351.743247140519        69845658.408572480        3.0999999999999970     
   894.28791553146959        79351.741800259610        70963303.768345550        3.1499999999999968     
   908.37263015727137        79351.740398770751        72080949.133588389        3.1999999999999966     
   922.45734484127934        79351.739040570872        73198594.503903091        3.2499999999999964     
   936.54205957909664        79351.737723684913        74316239.878920168        3.2999999999999963     
   950.62677436663955        79351.736446256153        75433885.258296192        3.3499999999999961     
   964.71148920011206        79351.735206537443        76551530.641711697        3.3999999999999959     
   978.79620407598338        79351.734002883328        77669176.028869346        3.4499999999999957     
   992.88091899096685        79351.732833742673        78786821.419492111        3.4999999999999956     
   1006.9656339420013        79351.731697652038        79904466.813321784        3.5499999999999954     
   1021.0503489262334        79351.730593229586        81022112.210117534        3.5999999999999952     
   1035.1350639410023        79351.729519169428        82139757.609654561        3.6499999999999950     
   1049.2197789838251        79351.728474236530        83257403.011722952        3.6999999999999948     
   1063.3044940523837        79351.727457261921        84375048.416126534        3.7499999999999947     
   1077.3892091445123        79351.726467138404        85492693.822681904        3.7999999999999945     
   1091.4739242581873        79351.725502816378        86610339.231217474        3.8499999999999943     
   1105.5586393915162        79351.724563300333        87727984.641572669        3.8999999999999941     
